"Random","ACHP","PHR","AWWGV","ALAP","ANPL","ARD","ADWR","PDMVG","ARL","AWWR","ADWV","PDMRG","Class"
"R1",34.4867414772283,54.5529023847694,1.15303787517498,1284.24394073818,4.99420235511407,16.2925639667967,1.70584732328739,18.3874160738561,19.7241126309164,2.97062552420068,0.211286972129836,57.6382636970342,"SA"
"R2",33.1033388156923,67.0655820721611,1.09047539497707,1009.22023962461,5.01047499915449,15.9632943765641,1.16806491680072,19.3848857425498,20.8308597005568,2.85394386993433,0.220087425200218,41.3015902386387,"SA"
"R1",34.4993289754612,54.5330142985441,1.13726955780793,1284.24023764087,4.98949605370715,16.2698646799859,1.71411472181129,18.3966979234865,19.7259672322435,2.96006811722747,0.220466021696651,57.6421102033525,"SA"
"R1",34.5097923677753,54.5621683424471,1.16233493147793,1284.23536185129,4.99139881785657,16.2743136138558,1.71802202097805,18.3888655932019,19.7301146604412,2.96473495551992,0.202088315959297,57.6295776354391,"SA"
"R3",36.3000853791989,45.6143232668335,1.35395347785158,981.459506564763,3.99769214797762,16.9898167511536,0.76790664379912,31.4018440097322,17.3333540551913,2.74888596765712,0.418892089449303,27.9178603421238,"SA"
"R3",36.2989213125989,45.5898362896118,1.3601412311854,981.445805354444,4.01382080016191,16.9935119105261,0.772305849496179,31.3934510040876,17.3343628261474,2.76608968257784,0.414826031488628,27.9025993202764,"SA"
"R2",33.1072537037421,67.0571981462272,1.10267599551439,1009.21127260265,5.00035622080969,15.9749943138953,1.18386144887989,19.4343704504709,20.8517102527541,2.8400709497378,0.196993763967002,41.3035195756706,"SA"
"R1",34.5012933219348,54.5503669244093,1.1430274299975,1284.23574073796,4.97827465872578,16.263331141096,1.70083619063016,18.3957064612761,19.7270566013777,2.97078412306923,0.22256611408348,57.6320075955653,"SA"
"R2",33.0839965276579,67.0717771069091,1.1224942221019,1009.21996157244,4.9979611350456,15.9627888915821,1.18238519538007,19.3972836701115,20.8345105215209,2.84551921284728,0.226888083178867,41.2944494170206,"SA"
"R1",34.5062930685615,54.5465260054309,1.14178688682394,1284.2477802562,4.99647954070418,16.2687978882326,1.71090947216233,18.4064757451781,19.725756109349,2.96190102506388,0.200688200285317,57.6296672757781,"SA"
"R2",33.092272472123,67.0746875989167,1.12200203425451,1009.21881471145,5.0130544901229,15.9817841778891,1.17373607058726,19.4033645865674,20.8454307936534,2.84350622227464,0.202248567954754,41.3133799324502,"SA"
"R2",33.0911229099362,67.0787491789044,1.09269573785708,1009.21086785888,4.99494646808946,15.9515430581498,1.16645968657493,19.3982081935852,20.8170130672865,2.82930226268954,0.217241789720117,41.3017064017903,"SA"
"R2",33.1001181349674,67.0667603443502,1.09293438505839,1009.21952668555,4.9923135218988,15.9592476898809,1.17169983559463,19.4063825322555,20.8513133185054,2.83962833068506,0.217592210881747,41.3110251224798,"SA"
"R3",36.2931817388286,45.6092220802069,1.35131222659945,981.468426928597,3.99377505590666,16.9978792435326,0.764243329242931,31.3992395621014,17.3467258675753,2.75717422639615,0.437832613979169,27.9059906112871,"SA"
"R3",36.2983840639064,45.6014851045282,1.36589087864673,981.46032334005,4.00525969604884,16.9904167204756,0.760877209539257,31.3862691557648,17.3527770012339,2.75443167825895,0.427767988266816,27.9376966558381,"SA"
"R3",36.296125377685,45.5948265294678,1.36125576304256,981.460979080115,3.98228136693734,16.9974332875556,0.777436656006693,31.4036738344571,17.3322612759932,2.76512460701274,0.44642954354354,27.9051803358276,"SA"
"R2",33.0986802332708,67.0613926948503,1.09108118343237,1009.21860329596,4.99905691196465,15.9554151353312,1.17435295596207,19.392683839652,20.8150043843868,2.84525013634693,0.216976786587921,41.2886082286035,"SA"
"R3",36.2993890966873,45.5938454779338,1.35958099719201,981.462237167482,4.01649369424717,17.0089765752236,0.77347924707498,31.4069918590806,17.3283824281772,2.75130916944812,0.434157721280943,27.9259833030299,"SA"
"R3",36.2900814236245,45.6108865604514,1.3688319195959,981.456784668951,4.00351573970642,17.0062607795413,0.765774839374891,31.3970832802292,17.3294232694565,2.75456944997227,0.433987783542998,27.9125786815864,"SA"
"R1",34.4865249597152,54.5691419854794,1.16171236373121,1284.23949651132,4.99665277880275,16.2791908389974,1.68706154721605,18.4032493677043,19.7323101370796,2.93610189189887,0.206120420185103,57.6414314769311,"SA"
"R2",33.0991104233457,67.0595194805577,1.10534981963724,1009.21030737135,5.00250689038596,15.9597463095225,1.18171290550426,19.412162907797,20.8293041047399,2.84522945248244,0.213614809697134,41.3000446249567,"SA"
"R1",34.5234072878268,54.5616859026185,1.15604846752836,1284.23290617082,5.00791336324156,16.2767817530064,1.71141938362011,18.3940008133227,19.7293102150521,2.95300871239861,0.21803215425829,57.6467981498399,"SA"
"R1",34.4897273706924,54.5506980357241,1.15629618025656,1284.21097096119,5.0050607142202,16.2842857021243,1.70514473226758,18.4229376384039,19.7344996399188,2.95492428322523,0.213888372838636,57.6343352622387,"SA"
"R3",36.3005029278892,45.5824546285704,1.37300733553417,981.45559181189,3.99857269136794,17.0157577071983,0.758029956012852,31.3953555422108,17.3264661516457,2.7502067046134,0.442078850106317,27.9045918207974,"SA"
"R3",36.3066281554695,45.6123427260213,1.35763201608494,981.461203932416,3.99710346156029,17.0111881446184,0.766035732952258,31.4107579483834,17.3353383012202,2.78485336502024,0.444138678362262,27.9054398553817,"SA"
"R1",34.4990557997873,54.5371056037782,1.16688476519083,1284.23329115408,5.01248048887638,16.2804525725121,1.70482956096204,18.3911347330929,19.7421849986944,2.95136175786245,0.21335995619424,57.6294267817701,"SA"
"R3",36.291083558868,45.6060385899963,1.36242214299515,981.479615290456,4.00552188328171,17.0030847877494,0.760385095727894,31.3917798103232,17.3326238794269,2.74638291877892,0.412853458520902,27.929210708079,"SA"
"R3",36.3107698948232,45.6016951849849,1.36533061571135,981.481147177972,3.99590686088994,17.0062090368855,0.774886418702977,31.3968603955126,17.3373392683981,2.76793395347006,0.404108780085844,27.9179620901544,"SA"
"R1",34.5086821440072,54.569840990084,1.17116940776182,1284.23453415893,4.99292901210227,16.2710939093513,1.71975934045487,18.3959766381443,19.7402832416519,2.96077364236533,0.212207390817723,57.6382680966222,"SA"
"R2",33.1036279066149,67.0677399772149,1.09580432593698,1009.21102508572,4.98617066815331,15.9527292912884,1.18278263798211,19.411782521076,20.8354613365155,2.84744244715381,0.218903318061618,41.3173022875793,"SA"
"R1",34.502539932997,54.5471623552719,1.15405146305209,1284.24904789135,4.99818371863107,16.2733244850613,1.68781329587259,18.4130599208252,19.7203747847578,2.96096852640662,0.210982589162839,57.6364535498849,"SA"
"R2",33.101968225604,67.0740859065996,1.08782381000526,1009.23426226659,5.00181192603262,15.9544051586687,1.15347565076283,19.4047117115304,20.833874483475,2.84372262079021,0.229405637208811,41.3129219469064,"SA"
"R3",36.2850547904661,45.6110899024436,1.36230086644965,981.473238884987,4.00961175464252,16.9979451015132,0.781572325834127,31.3976332678153,17.3489937832859,2.76341413258374,0.428745169474399,27.9142892517085,"SA"
"R1",34.5034015995885,54.5673767556188,1.15225458698802,1284.24064145229,4.98969966272881,16.2847474542081,1.7230202011211,18.4121413642972,19.7517542090381,2.96825805626974,0.211240490657379,57.6347526733144,"SA"
"R3",36.3027358028516,45.5920041789762,1.37627466054702,981.46912753411,3.99308321850103,17.0139273242205,0.779604754449388,31.3929285327887,17.335932316992,2.77996055941378,0.420969779185997,27.9103915963354,"SA"
"R2",33.1074075134486,67.0596713355276,1.09915870495046,1009.21174827112,4.99182535596634,15.9627047747653,1.16591955490459,19.3965092961939,20.8401844937355,2.85100285421676,0.202544968156732,41.3048514445107,"SA"
"R2",33.1036619208575,67.0778306133733,1.11718729316482,1009.22463498188,5.01080896526835,15.9617459765861,1.16730997867681,19.3948831748543,20.8370310329955,2.84218386656441,0.207245525507584,41.3063704833248,"SA"
"R1",34.4838661546471,54.5754593519118,1.15037915703782,1284.24134303184,4.99232669071317,16.2661779269899,1.73246668759375,18.4012724045345,19.7239584556044,2.98587245405858,0.202309604738453,57.6252871832106,"SA"
"R3",36.3232304123629,45.5861947317786,1.35855509529812,981.465272238309,3.99533745149886,16.9866900678224,0.762860064767703,31.4025311082615,17.3504301435826,2.77081276524554,0.426129464201475,27.9081582605879,"SA"
"R2",33.0914926700599,67.0747633036514,1.11291510651633,1009.23269272121,4.97817109408468,15.961709909489,1.16067298627307,19.411711565311,20.8463336263071,2.84355122727334,0.218861288922821,41.3085886803509,"SA"
"R3",36.3089456122832,45.6090983271141,1.34750623277221,981.457081827946,3.99675080113545,17.0067626781244,0.759881835860345,31.414396986851,17.3382108348853,2.76788667651261,0.42607234119522,27.9205344477577,"SA"
"R3",36.3054602594207,45.6083024204339,1.35660437527198,981.457944265172,4.00595965681595,16.9729874803209,0.769465595347286,31.3953221034767,17.3454054803933,2.7617007624389,0.438986573211469,27.9147367316032,"SA"
"R3",36.295861634803,45.5914498974679,1.35786801124863,981.470830687198,4.00808786514333,17.0028927699791,0.779749036685046,31.3947198323002,17.3290830598061,2.75868011148013,0.416043019306947,27.9179216709313,"SA"
"R3",36.2844834124754,45.6159332860909,1.36567250509555,981.471330609795,4.02020731348928,16.9831923808966,0.779927979859684,31.3888532603849,17.3228511025697,2.77324150723934,0.435110361040479,27.9125318314733,"SA"
"R2",33.1025323301533,67.0769700296989,1.11294172479456,1009.21411439851,4.99506797804394,15.9600535567662,1.18525759116976,19.3799543228974,20.8236338150172,2.8598524202483,0.210876905111751,41.3094249183813,"SA"
"R1",34.5069158566466,54.5511175935664,1.15677602641685,1284.23063107399,5.00252093272286,16.2761248854779,1.69647494324798,18.4040257018003,19.7317407992557,2.95753392589128,0.212732715482223,57.6412228988353,"SA"
"R1",34.5187813940114,54.5558717203127,1.15333479110798,1284.24726159053,4.99265136129433,16.2818151665875,1.70136339956676,18.4002989752502,19.7419582349105,2.96241461096991,0.22197257982689,57.6410294349012,"SA"
"R2",33.1176721408301,67.0430110786616,1.11536108560966,1009.21147684283,4.99724971042704,15.9554407267657,1.17848881274704,19.4091356312064,20.8408052483881,2.85297184383324,0.218724344392307,41.3064291345832,"SA"
"R1",34.5061930528555,54.5771344554834,1.13879007119718,1284.24399104197,4.98579568234251,16.2842376467541,1.7007287643331,18.3831840338728,19.7382186761577,2.96403251786126,0.207991920752918,57.6440807676291,"SA"
"R3",36.303926905454,45.5937092580901,1.37200698805604,981.456808900034,4.00812703334209,16.9904707925816,0.771493605782106,31.4084034335517,17.3128546613717,2.75699443173092,0.420630437567888,27.9210380476493,"SA"
"R2",33.0838665368285,67.0544254581511,1.10488144891636,1009.21666814652,5.00072984091517,15.9513672316943,1.18053497907038,19.3893124122589,20.8505469441562,2.8541100574712,0.220606572875578,41.2935242799742,"SA"
"R2",33.0915124203192,67.0696896268524,1.13069607957676,1009.22929980899,4.9899935855792,15.9542034619402,1.17507346115155,19.3988940689504,20.8403427796583,2.85043697164497,0.211466443148879,41.2986250461202,"SA"
"R2",33.1065850663109,67.0734793474954,1.10940733851833,1009.23439831898,5.00418454931935,15.9631602395061,1.18656921669644,19.3990858326125,20.8448527439692,2.8328492645416,0.224674949085053,41.2945924294003,"SA"
"R1",34.4951643783861,54.5566049495279,1.1474931375726,1284.2294710482,4.99574174737701,16.2843782217922,1.71597190471842,18.4065626023763,19.7540615858233,2.95534428155889,0.212842820933013,57.6420503468802,"SA"
"R1",34.4859448104806,54.5567568315417,1.15656679940026,1284.24982213211,5.01055981549896,16.2798238904618,1.7269462925116,18.3956214584899,19.7364309453217,2.95743165532193,0.19812394387881,57.6229763257681,"SA"
"R3",36.3075754793074,45.625114502606,1.35280057653693,981.456450229135,4.00091093162263,16.9941858705309,0.776637284843105,31.3984314395638,17.3362240399973,2.77635881730026,0.431509737078774,27.8945401991816,"SA"
"R3",36.3016239203868,45.5950430833201,1.36896905185123,981.465873847316,3.99694787336693,17.0081750208883,0.780797463704337,31.4041384617046,17.3245926902929,2.76120767106527,0.443947818215247,27.9269695605516,"SA"
"R3",36.2873314419833,45.6068391329456,1.36907538875598,981.475074183723,3.99960243867283,17.006558712368,0.747245543964028,31.4231618974103,17.3201857888031,2.77637053060706,0.426573525100292,27.9047411443842,"SA"
"R3",36.3157425222594,45.5900737402063,1.36565686372346,981.463232976778,3.99416551756275,16.9984224668359,0.779067548733165,31.3839996370316,17.3209527030417,2.75498412767932,0.416537301698818,27.8921112161037,"SA"
"R3",36.2996753474864,45.58976932981,1.37372453112853,981.47305883212,3.99652520363104,16.9999308203985,0.774081167564165,31.4043249362743,17.3434699830931,2.75029126205977,0.422800217287344,27.9269074231284,"SA"
"R3",36.2928421955081,45.5939713635706,1.36516495516327,981.465882590138,4.00328333939618,16.9997287972759,0.766181543794259,31.4203383780626,17.3378519568681,2.76475756775653,0.429968851080583,27.9210028911305,"SA"
"R3",36.2939490094205,45.6048515508014,1.38233452156648,981.481283543195,4.00596798065263,16.9960170563546,0.776674663365038,31.4020013387177,17.3208982813855,2.76240692753547,0.414950540272867,27.9155273146569,"SA"
"R3",36.285956823797,45.6002026959711,1.36635681261529,981.474295036058,4.00818887997325,16.9982781141289,0.778946653977763,31.4016505846835,17.3472262840238,2.75777169313296,0.443364801284179,27.910239487155,"SA"
"R3",36.3070873749582,45.6125281195989,1.3800852565828,981.469822834357,4.02302960928072,16.9743676122995,0.777218346829807,31.3928104196132,17.3341168322964,2.7520050284624,0.425009302747072,27.8989011586134,"SA"
"R2",33.0805907806159,67.0668020548513,1.11644545085282,1009.22915459513,4.99670377130423,15.9737733927429,1.18837780127048,19.3900610540434,20.8407145450461,2.84564902523212,0.217141370407686,41.3017516363695,"SA"
"R1",34.4969528327061,54.5500795252357,1.16456563472389,1284.22529064187,5.00061755833017,16.2727561427445,1.70235877546746,18.3984042373217,19.7412489553408,2.95307650692485,0.20897397137845,57.6167113453454,"SA"
"R2",33.0928552132663,67.0887246016256,1.11074970347553,1009.22123740603,4.99407226776261,15.9632375729093,1.16020044646971,19.4070070933051,20.8469784318195,2.85332361369705,0.216847493622863,41.292379093425,"SA"
"R1",34.4805583871956,54.5667628701157,1.14865223819193,1284.23997670175,5.00305872496588,16.2787867205477,1.69885820557715,18.3812504766724,19.7090331478283,2.96269718247028,0.215195474906836,57.6383753120054,"SA"
"R2",33.1010707907921,67.0566683136919,1.11457225015281,1009.21821171456,5.00293040758281,15.9642881008224,1.19086113409531,19.3946650727021,20.8443193926201,2.85493567310728,0.227085376861477,41.2996283800879,"SA"
"R2",33.1034624063336,67.0676789733333,1.1096750247049,1009.22571905979,4.9893537002726,15.959814257107,1.17153816918696,19.4099596336472,20.8451604194839,2.85609141147166,0.225706162629907,41.3164896103443,"SA"
"R3",36.313337342275,45.615286073417,1.3696375874392,981.478339736906,3.99265685618847,16.9946867749903,0.775342403848716,31.4106329364368,17.3381266971509,2.76523696036952,0.431448938386478,27.9177700800815,"SA"
"R3",36.3107892869998,45.594856906351,1.37036222087733,981.478816331002,4.00376022438091,16.9930010364689,0.768939224694636,31.4184838006375,17.330494099621,2.76041139886911,0.44826843660337,27.9056353350156,"SA"
"R1",34.5102337620366,54.556228450191,1.16715624423285,1284.22406650829,5.00537731905082,16.2631758481939,1.69918041241357,18.4073959069403,19.7305460484408,2.94276061292404,0.215304071090915,57.6419109896666,"SA"
"R1",34.4870975365488,54.564834264968,1.15206416473759,1284.22368252764,4.99989030051172,16.2575987213493,1.70850037739424,18.3877436386415,19.7229866007565,2.96734094627251,0.20729518243077,57.6314257239196,"SA"
"R1",34.4941713607085,54.5402071188107,1.15906538077727,1284.23995955156,4.9896563350682,16.2822023557738,1.71082536253889,18.3846479259278,19.7286749014864,2.9319108898183,0.231197188652848,57.6353226796642,"SA"
"R3",36.2988230864083,45.5845431064006,1.37218364479884,981.478394042648,4.00945859943914,16.9973406243915,0.789362918489178,31.4202717090058,17.3408224351266,2.76803327154398,0.427299175684679,27.9238026325092,"SA"
"R3",36.3161032250884,45.604996616802,1.37087974972503,981.458990175347,3.99158547096496,17.0096077012014,0.764784953254504,31.4038816351643,17.3341209500045,2.75113467152859,0.431422883798654,27.9376769184938,"SA"
"R1",34.5017517551801,54.5470911367976,1.16125042823922,1284.22080637018,4.99133814089794,16.2912453124452,1.71061274352989,18.3977776609429,19.734385676168,2.97649948536254,0.213815568215337,57.640698442149,"SA"
"R1",34.4893028919718,54.5594870139871,1.16091032531798,1284.24137874076,5.00686889887582,16.2544713989087,1.71918266997873,18.4099826066388,19.7462325041442,2.96924321710424,0.221529080430935,57.6420955103018,"SA"
"R2",33.1046399009043,67.0622624808754,1.10165078537371,1009.21927233437,5.00829500671585,15.9478621204211,1.16679977256324,19.3980102177181,20.8521404574378,2.85562699533022,0.211411268957379,41.2815196800136,"SA"
"R2",33.1042911456374,67.0643535853191,1.11342500638878,1009.21959019874,5.00383147429883,15.946721266109,1.18082256165909,19.4269840652228,20.8474202268082,2.86538441515731,0.201721981129561,41.2947588856677,"SA"
"R1",34.4964540628632,54.5598164118238,1.15401303381677,1284.23980958684,4.99474523887277,16.276143957871,1.72199709073521,18.4158162275459,19.7254594110084,2.96277661466328,0.213683007669306,57.6313364382301,"SA"
"R3",36.3051410806747,45.5909898722691,1.3660007023731,981.486763772613,4.00039716189094,17.0002094150081,0.77086064846301,31.4019617865414,17.3320033610835,2.74792117025942,0.42742955911149,27.8976330560689,"SA"
"R3",36.3202472066484,45.5982219214874,1.36196916051552,981.463898427991,3.97638623644893,16.9944725900727,0.772624082503037,31.4137137538346,17.3421089079668,2.76031533400501,0.423778972622826,27.9192917251026,"SA"
"R3",36.3093433352666,45.6051225998339,1.36867200191551,981.483193134857,3.99786664186272,17.0071590962185,0.773037487434547,31.4151060041697,17.3280637155853,2.75898184130731,0.413205585679395,27.9056706879448,"SA"
"R3",36.310859186584,45.6021343902754,1.36121680228414,981.4623712932,3.99104558729642,16.9989419925772,0.781460088357606,31.4027199012113,17.3309125570473,2.75794067496567,0.429621325165451,27.8992314506746,"SA"
"R3",36.3058190529215,45.6005911238681,1.36248826414105,981.473767905238,3.9907803501481,17.0075090500451,0.767396127286485,31.4222773720599,17.335537235375,2.76585175262627,0.442499468902658,27.9393439869593,"SA"
"R3",36.3035994021208,45.5855661319688,1.37606975337342,981.46790317809,4.00718490353437,17.0061436737562,0.761674290267608,31.3978127157006,17.3345409538179,2.75123370124628,0.430830007311678,27.9169497420883,"SA"
"R3",36.3126818610735,45.6018959263555,1.35553173875851,981.4705488998,3.98398083008991,17.008647164434,0.772551224731254,31.3924309324584,17.3470651331569,2.76325989329915,0.410799987910243,27.9126786070477,"SA"
"R3",36.3084263415818,45.5976694724929,1.35763082467759,981.459605602825,3.9977234983097,16.9923181447246,0.780047024412775,31.412430683531,17.3441331464784,2.77668242013199,0.417105781134866,27.9004409203699,"SA"
"R1",34.5052681415917,54.5884959206636,1.17063209744031,1284.22644073704,5.00134641090632,16.2594567105685,1.71253282955682,18.3927980703975,19.7584005582022,2.95932032464792,0.214788758057417,57.6430241066866,"SA"
"R1",34.4751946884075,54.5480058451066,1.15636622825983,1284.23548848792,5.01417891860181,16.2873209979827,1.7173119045616,18.3955204692358,19.7221006815872,2.96187551374726,0.194722375426184,57.6468180638684,"SA"
"R1",34.4903341026538,54.5387360034974,1.16451722664841,1284.22910512226,4.97812782942374,16.2888390171375,1.71129659102592,18.4148379231626,19.7267988399896,2.96602130392247,0.20461475183243,57.6366610013836,"SA"
"R3",36.2965939933245,45.6229175003367,1.35080000467777,981.480580773714,3.99479007142877,17.0175505576037,0.774078265938816,31.3985674757939,17.3178918530291,2.75281479128493,0.418795491596084,27.9164872194917,"SA"
"R1",34.5026689719608,54.5640109446989,1.15284609247525,1284.23610204901,5.0013704207397,16.2686868138565,1.68475468323945,18.3973489659736,19.7379623738903,2.94763804229896,0.21959506252485,57.6430358171636,"SA"
"R1",34.5142733079063,54.5569214666175,1.16155925588321,1284.23133773107,4.98421258536624,16.3026063213948,1.71614996157679,18.3954500997287,19.73207698506,2.94014588771837,0.201497041796299,57.6330655474621,"SA"
"R1",34.4999966017829,54.5613591067845,1.15332184934859,1284.24062187795,4.98888925107789,16.2791539609102,1.69585794511976,18.3973226855885,19.7285299629584,2.95664463046765,0.202034093431161,57.6308689882691,"SA"
"R1",34.4958295218914,54.566636795916,1.16826749219965,1284.24273149647,5.00803288327573,16.2830996640152,1.69179087742393,18.4064022539112,19.7237781266194,2.95995779650523,0.228411243298549,57.6293181408677,"SA"
"R2",33.1001274542698,67.0924621932691,1.09304975301926,1009.19541675763,4.99532176697946,15.9842661581129,1.17546920204093,19.3866517147179,20.852876915604,2.83731193418422,0.204095297647109,41.2838346252744,"SA"
"R2",33.0789567933486,67.0635906638506,1.12263939659589,1009.20044415378,4.99857959940848,15.9654732162092,1.17570559219632,19.4162282960827,20.8250755460064,2.86457049356548,0.225638640665016,41.3106927663428,"SA"
"R1",34.4996810846177,54.5562048912347,1.14597733240228,1284.23930575296,5.01528587342522,16.2835304802168,1.69990867828664,18.4098596514555,19.7474173136933,2.94996883729483,0.19711279738365,57.6353516366456,"SA"
"R1",34.5032369020172,54.546475509058,1.14639987701549,1284.24222799566,4.99775000989843,16.2728187768649,1.69761234578776,18.4065831015411,19.7596568945123,2.97017069932331,0.203494538637802,57.6278419617718,"SA"
"R3",36.2910336800034,45.6174217113513,1.36379852511267,981.461370215324,4.01664426695344,16.9962792682992,0.779176834095547,31.4043345851333,17.3425896854037,2.75784083004343,0.441551080518152,27.9206773390317,"SA"
"R1",34.4695998523125,54.5564519735027,1.16743430485808,1284.24172409344,5.00504275166013,16.2651234277926,1.70114842058814,18.4105104776618,19.7249541779103,2.94016119317793,0.21439493654137,57.6317221055496,"SA"
"R2",33.0980154051256,67.0758260160876,1.12865907224402,1009.22479451178,5.00144769208744,15.954274268953,1.15822853566482,19.4165827639367,20.8401067543264,2.84435221501884,0.2095352233924,41.3037285263882,"SA"
"R3",36.2944311093268,45.5961683835071,1.36884046728058,981.470702598684,4.00636913680698,16.9932714283646,0.786693775203778,31.4050425034769,17.3384446052771,2.76121395186363,0.424632948239801,27.8956197912597,"SA"
"R1",34.4860248358464,54.5705142792584,1.14193885294597,1284.23850478545,4.99272430544703,16.2767349499986,1.70640713405795,18.4042251403638,19.7305478562287,2.95901956201407,0.210085690106617,57.6359392682471,"SA"
"R3",36.2808258897163,45.5964531820274,1.37427072659207,981.484723416936,4.01435643956677,16.9814167126689,0.760942066795951,31.409508697746,17.340127011063,2.75282257060692,0.438327307391304,27.9062166868541,"SA"
"R3",36.3019285557055,45.6018983204651,1.36540455033535,981.46379007398,4.00421921118198,16.992474290364,0.774474979717483,31.4141993656681,17.3417773969977,2.76946751242232,0.419840739859943,27.9102246004897,"SA"
"R3",36.3051888965998,45.6001625140941,1.34783845033261,981.457087026751,4.01989617918115,17.0028607195649,0.776917688208697,31.4240945517976,17.3438810177443,2.75953544843607,0.422026516348053,27.9060724474876,"SA"
"R2",33.1049488116567,67.0735911402942,1.09903525245028,1009.22618915694,4.99449789298199,15.9605032292635,1.18796941034099,19.3860425055578,20.8359847098589,2.851818196766,0.200630752810261,41.2987603017662,"SA"
"R2",33.1009185327261,67.0798518485405,1.09835009259419,1009.21629344149,4.99374495729255,15.9649011615314,1.17863428455762,19.3921868642682,20.849405032789,2.83581970157397,0.238840133856573,41.2942665830122,"SA"
"R1",34.4934998019581,54.5429222912725,1.13914302412484,1284.24190062169,5.01390602547849,16.2762326963858,1.713871415857,18.4001548737386,19.7389744687663,2.95688057872008,0.204498102335555,57.6311063414859,"SA"
"R3",36.3136297869302,45.5990549071154,1.37487811006216,981.453767572722,4.00518953003857,16.9879776440898,0.791595329387782,31.4149779700345,17.3430012697755,2.74410792810213,0.409894221466447,27.898694306975,"SA"
"R3",36.2984589607604,45.6124490309944,1.3584766694221,981.486857229637,3.99658726890367,16.9946567655529,0.769053744717044,31.417665459988,17.3130240964209,2.77083907474317,0.432172982062784,27.9225557602482,"SA"
"R3",36.3120240793084,45.597955834105,1.36161325407532,981.470902091001,3.9988521987553,17.0128413384248,0.76437491466056,31.4055480811755,17.3424457931624,2.76362347329653,0.419985725183395,27.8999540118249,"SA"
"R1",34.5084897143829,54.5516500979659,1.13804971018771,1284.23023543736,5.00993788756589,16.3142974654043,1.70802484030817,18.41133887112,19.7204508935871,2.957475625968,0.223230030385886,57.6425587935694,"SA"
"R3",36.3126624540437,45.608302424891,1.36261723574037,981.477412035765,3.99349661347341,16.9962776074174,0.782712067121604,31.4079376622327,17.3463567379643,2.76114140826966,0.422405686223778,27.9056110729742,"SA"
